unique_id,ds,y,IR,IY,IB,VRY,VYB,VBR,hour,day
,2026-11-05 07:06:00,1.22,65.1,64.9,66.1,10.8,10.7,10.8,7,3
,2026-11-05 07:06:00,1.56,80.1,79.7,81.7,10.7,10.7,10.7,7,3
,2026-11-05 07:06:00,2.15,93.5,88.6,94.0,10.8,10.7,10.8,7,3
,2026-11-05 07:09:00,1.19,66.2,66.2,66.8,10.8,10.7,10.8,7,3
,2026-11-05 07:09:00,1.26,68.3,65.5,71.7,10.9,10.8,10.9,7,3
,2026-11-05 07:09:00,2.17,96.6,91.4,97.1,10.8,10.7,10.8,7,3
,2026-11-05 07:09:00,938.4799999999996,59.5,57.2,56.8,10.8,10.7,10.8,7,3
,2026-11-05 07:09:00,1.57,80.7,81.1,81.9,10.7,10.7,10.7,7,3
,2026-11-05 07:12:00,1.21,67.5,66.4,68.4,10.7,10.7,10.7,7,3
,2026-11-05 07:12:00,1.2,59.5,57.2,56.8,10.8,10.7,10.8,7,3
,2026-11-05 07:12:00,1.28,68.9,68.0,72.3,10.8,10.8,10.8,7,3
,2026-11-05 07:12:00,2.2,98.9,90.7,96.3,10.7,10.7,10.7,7,3
,2026-11-05 07:12:00,1.64,80.7,81.1,81.9,10.6,10.7,10.7,7,3
,2026-11-05 07:15:00,1.32,56.9,54.5,53.9,10.7,10.7,10.8,7,3
,2026-11-05 07:15:00,2.16,96.7,90.7,98.8,10.7,10.7,10.8,7,3
,2026-11-05 07:15:00,1.28,68.8,67.6,71.8,10.8,10.8,10.8,7,3
,2026-11-05 07:15:00,1.25,69.2,66.2,67.8,10.8,10.7,10.7,7,3
,2026-11-05 07:15:00,1.58,85.6,86.6,87.5,10.7,10.7,10.7,7,3
,2026-11-05 07:18:00,1.6,85.6,86.6,87.5,10.6,10.6,10.6,7,3
,2026-11-05 07:18:00,1.25,69.4,67.3,67.6,10.7,10.7,10.7,7,3
,2026-11-05 07:18:00,912.0,56.9,54.5,53.9,10.7,10.7,10.7,7,3
,2026-11-05 07:18:00,2.18,98.6,92.3,99.8,10.7,10.7,10.7,7,3
,2026-11-05 07:18:00,1.24,67.4,66.1,68.8,10.8,10.8,10.8,7,3
,2026-11-05 07:21:00,1.48,78.0,81.6,82.8,10.6,10.7,10.6,7,3
,2026-11-05 07:21:00,2.16,96.9,91.7,99.2,10.7,10.7,10.7,7,3
,2026-11-05 07:21:00,1.28,70.6,67.9,69.9,10.8,10.8,10.8,7,3
,2026-11-05 07:21:00,912.0,59.8,57.5,57.2,10.7,10.7,10.7,7,3
,2026-11-05 07:21:00,1.23,68.3,67.5,68.8,10.7,10.7,10.7,7,3
,2026-11-05 07:24:00,1.61,78.0,81.6,82.8,10.7,10.7,10.7,7,3
,2026-11-05 07:24:00,1.24,66.8,66.5,69.0,10.8,10.8,10.8,7,3
,2026-11-05 07:24:00,2.21,100.0,96.6,99.1,10.7,10.7,10.7,7,3
,2026-11-05 07:24:00,1.26,67.2,64.3,67.3,10.7,10.7,10.7,7,3
,2026-11-05 07:24:00,928.0,59.8,57.5,57.2,10.7,10.7,10.8,7,3
,2026-11-05 07:27:00,1.29,69.4,68.1,69.7,10.7,10.7,10.7,7,3
,2026-11-05 07:27:00,1.24,67.5,66.3,69.4,10.8,10.8,10.8,7,3
,2026-11-05 07:27:00,2.16,97.6,93.3,99.4,10.7,10.7,10.7,7,3
,2026-11-05 07:27:00,916.0,58.7,56.1,57.1,10.7,10.7,10.7,7,3
,2026-11-05 07:27:00,1.37,86.2,89.1,88.1,10.6,10.7,10.6,7,3
,2026-11-05 07:30:00,1.26,69.2,68.3,71.3,10.8,10.7,10.8,7,3
,2026-11-05 07:30:00,1.26,71.3,69.8,70.7,10.7,10.7,10.7,7,3
,2026-11-05 07:30:00,1.09,57.2,53.9,53.3,10.7,10.7,10.7,7,3
,2026-11-05 07:30:00,1.58,74.2,77.9,77.0,10.6,10.7,10.6,7,3
,2026-11-05 07:30:00,2.18,97.6,93.9,98.3,10.7,10.7,10.7,7,3
,2026-11-05 07:33:00,1.25,67.6,66.3,69.9,10.8,10.7,10.8,7,3
,2026-11-05 07:33:00,1.44,74.2,77.9,77.0,10.6,10.7,10.6,7,3
,2026-11-05 07:33:00,805.0,57.2,53.9,53.3,10.7,10.7,10.7,7,3
,2026-11-05 07:33:00,1.22,68.3,66.7,67.4,10.7,10.6,10.7,7,3
,2026-11-05 07:33:00,2.23,97.6,90.8,96.7,10.7,10.7,10.7,7,3
,2026-11-05 07:36:00,1.23,67.4,65.6,71.7,10.7,10.7,10.7,7,3
,2026-11-05 07:36:00,1.42,73.0,74.8,75.1,10.6,10.6,10.6,7,3
,2026-11-05 07:36:00,1.27,67.3,66.4,67.9,10.7,10.6,10.6,7,3
,2026-11-05 07:36:00,880.0,52.3,50.8,49.9,10.8,10.8,10.9,7,3
,2026-11-05 07:36:00,2.16,96.7,90.7,98.6,10.7,10.6,10.7,7,3
,2026-11-05 07:39:00,1.2,67.3,63.3,66.0,10.7,10.6,10.7,7,3
,2026-11-05 07:39:00,1.21,66.4,63.1,68.9,10.8,10.7,10.8,7,3
,2026-11-05 07:39:00,2.21,97.2,90.0,97.0,10.7,10.6,10.7,7,3
,2026-11-05 07:39:00,833.0,52.3,50.8,49.9,11.0,10.9,11.0,7,3
,2026-11-05 07:39:00,1.55,73.0,74.8,75.1,10.7,10.8,10.7,7,3
,2026-11-05 07:42:00,1.17,65.2,61.5,66.4,10.8,10.7,10.8,7,3
,2026-11-05 07:42:00,1.55,82.6,82.3,84.4,10.7,10.8,10.8,7,3
,2026-11-05 07:42:00,1.28,67.9,65.3,68.4,10.7,10.6,10.7,7,3
,2026-11-05 07:42:00,2.22,94.8,91.1,94.4,10.7,10.7,10.7,7,3
,2026-11-05 07:42:00,900.0,55.1,53.7,52.9,11.0,10.9,11.0,7,3
,2026-11-05 07:45:00,1.21,64.3,62.4,67.0,10.8,10.7,10.8,7,3
,2026-11-05 07:45:00,1.53,82.6,82.3,84.4,10.7,10.8,10.8,7,3
,2026-11-05 07:45:00,2.21,96.0,92.1,98.2,10.7,10.7,10.7,7,3
,2026-11-05 07:45:00,1.25,67.2,66.2,66.2,10.7,10.6,10.7,7,3
,2026-11-05 07:45:00,891.0,55.0,53.7,52.9,11.0,10.9,11.0,7,3
,2026-11-05 07:48:00,2.18,95.4,91.7,96.8,10.7,10.7,10.7,7,3
,2026-11-05 07:48:00,1.23,68.0,67.6,67.1,10.7,10.6,10.7,7,3
,2026-11-05 07:48:00,938.4799999999996,55.0,53.7,52.9,11.0,11.0,11.0,7,3
,2026-11-05 07:48:00,1.22,67.9,65.4,68.9,10.8,10.7,10.8,7,3
,2026-11-05 07:48:00,1.76,82.6,82.3,84.4,10.8,10.8,10.8,7,3
,2026-11-05 07:51:00,1.26,51.0,49.5,47.8,11.0,11.0,11.0,7,3
,2026-11-05 07:51:00,1.62,86.3,88.4,89.1,10.8,10.8,10.8,7,3
,2026-11-05 07:51:00,1.23,66.2,67.5,66.8,10.7,10.7,10.7,7,3
,2026-11-05 07:51:00,1.19,68.0,63.4,70.2,10.8,10.7,10.8,7,3
,2026-11-05 07:51:00,2.15,96.0,92.8,97.0,10.7,10.7,10.7,7,3
,2026-11-05 07:54:00,1.69,86.3,88.4,89.1,10.8,10.8,10.8,7,3
,2026-11-05 07:54:00,1.21,67.3,63.6,68.0,10.8,10.8,10.8,7,3
,2026-11-05 07:54:00,1.26,66.7,67.7,67.4,10.7,10.7,10.7,7,3
,2026-11-05 07:54:00,2.14,99.4,94.5,99.1,10.7,10.7,10.7,7,3
,2026-11-05 07:54:00,1.08,51.0,49.5,47.8,11.0,10.9,11.0,7,3
,2026-11-05 07:57:00,2.09,95.1,87.2,88.4,10.7,10.7,10.7,7,3
,2026-11-05 07:57:00,1.2,65.9,66.5,65.6,10.7,10.7,10.7,7,3
,2026-11-05 07:57:00,1.21,65.4,64.1,67.0,10.8,10.8,10.8,7,3
,2026-11-05 07:57:00,1.65,83.0,81.2,81.1,10.8,10.8,10.8,7,3
,2026-11-05 07:57:00,1.12,67.6,64.9,63.9,11.0,11.0,11.0,7,3
,2026-11-05 08:00:00,1.05,63.5,61.5,60.8,11.0,11.0,11.0,8,3
,2026-11-05 08:00:00,1.82,94.6,93.4,93.6,10.8,10.8,10.8,8,3
,2026-11-05 08:00:00,1.2,64.5,64.1,66.7,10.8,10.8,10.8,8,3
,2026-11-05 08:00:00,2.13,97.4,92.3,98.1,10.7,10.7,10.7,8,3
,2026-11-05 08:00:00,1.2,62.1,62.9,62.7,10.7,10.7,10.7,8,3
,2026-11-05 08:03:00,1.16,65.7,63.9,63.5,10.7,10.7,10.8,8,3
,2026-11-05 08:03:00,1.05,57.5,61.5,60.8,10.9,10.9,10.9,8,3
,2026-11-05 08:03:00,1.79,94.6,93.4,93.6,10.7,10.7,10.7,8,3
,2026-11-05 08:03:00,2.1,98.2,92.5,98.0,10.7,10.6,10.7,8,3
,2026-11-05 08:03:00,1.2,63.3,63.6,64.5,10.7,10.6,10.7,8,3
,2026-11-05 08:06:00,1.17,63.0,62.4,62.8,10.7,10.7,10.7,8,3
,2026-11-05 08:06:00,1.79,93.5,92.4,90.8,10.7,10.6,10.6,8,3
,2026-11-05 08:06:00,1.1,83.1,83.1,83.1,10.9,10.9,10.9,8,3
,2026-11-05 08:06:00,2.08,102.0,96.0,104.0,10.7,10.6,10.7,8,3
,2026-11-05 08:06:00,1.21,65.6,65.0,65.9,10.7,10.6,10.6,8,3
,2026-11-05 08:09:00,1.23,67.5,66.4,66.7,10.6,10.6,10.6,8,3
,2026-11-05 08:09:00,1.06,57.9,83.1,57.4,10.8,10.8,10.8,8,3
,2026-11-05 08:09:00,2.09,104.0,96.7,105.0,10.6,10.6,10.6,8,3
,2026-11-05 08:09:00,1.19,66.8,63.7,66.0,10.7,10.7,10.7,8,3
,2026-11-05 08:09:00,1.75,105.0,92.4,90.8,10.6,10.6,10.6,8,3
,2026-11-05 08:12:00,1.22,67.0,67.4,66.8,10.6,10.6,10.6,8,3
,2026-11-05 08:12:00,1.8,96.9,93.9,92.1,10.6,10.6,10.6,8,3
,2026-11-05 08:12:00,1.17,64.5,63.5,63.6,10.7,10.7,10.7,8,3
,2026-11-05 08:12:00,1.08,60.5,60.6,59.8,10.8,10.8,10.8,8,3
,2026-11-05 08:12:00,2.14,103.0,95.9,106.0,10.6,10.6,10.7,8,3
,2026-11-05 08:15:00,1.25,65.4,66.8,66.8,10.6,10.6,10.6,8,3
,2026-11-05 08:15:00,1.2,64.7,65.2,66.1,10.7,10.6,10.7,8,3
,2026-11-05 08:15:00,1.74,102.0,99.1,100.0,10.7,10.7,10.7,8,3
,2026-11-05 08:15:00,2.1,106.0,99.2,105.0,10.6,10.6,10.6,8,3
,2026-11-05 08:15:00,1.1,67.0,67.4,66.9,10.9,10.9,10.9,8,3
,2026-11-05 08:18:00,1.23,67.7,68.4,67.5,10.6,10.5,10.6,8,3
,2026-11-05 08:18:00,2.06,103.0,97.2,102.0,10.6,10.5,10.6,8,3
,2026-11-05 08:18:00,1.73,102.0,99.1,100.0,10.7,10.7,10.7,8,3
,2026-11-05 08:18:00,1.05,67.0,67.4,66.9,10.9,10.9,10.9,8,3
,2026-11-05 08:18:00,1.15,63.8,61.2,65.6,10.6,10.6,10.7,8,3
,2026-11-05 08:21:00,2.08,102.0,96.4,102.0,10.6,10.6,10.6,8,3
,2026-11-05 08:21:00,1.84,101.0,99.4,100.0,10.7,10.7,10.7,8,3
,2026-11-05 08:21:00,938.4799999999996,54.1,54.5,53.7,10.9,10.9,10.9,8,3
,2026-11-05 08:21:00,1.22,68.4,69.2,67.3,10.6,10.5,10.6,8,3
,2026-11-05 08:21:00,1.21,66.8,65.4,69.8,10.7,10.6,10.7,8,3
,2026-11-05 08:24:00,1.78,101.0,99.4,100.0,10.7,10.7,10.7,8,3
,2026-11-05 08:24:00,2.08,98.7,94.9,101.0,10.6,10.6,10.6,8,3
,2026-11-05 08:24:00,1.21,66.3,66.5,66.5,10.6,10.5,10.6,8,3
,2026-11-05 08:24:00,1.21,70.5,65.7,70.6,10.7,10.6,10.7,8,3
,2026-11-05 08:24:00,938.4799999999996,54.1,54.5,53.7,10.9,10.9,10.9,8,3
,2026-11-05 08:27:00,2.11,101.0,95.6,99.6,10.6,10.5,10.6,8,3
,2026-11-05 08:27:00,1.24,66.9,66.5,66.1,10.6,10.5,10.5,8,3
,2026-11-05 08:27:00,1.38,95.2,94.2,94.0,10.7,10.7,10.7,8,3
,2026-11-05 08:27:00,1.23,66.2,62.9,66.8,10.6,10.6,10.6,8,3
,2026-11-05 08:27:00,666.0,54.3,54.7,54.5,10.9,10.9,10.9,8,3
,2026-11-05 08:30:00,1.05,47.8,47.8,47.6,10.9,10.9,10.9,8,3
,2026-11-05 08:30:00,1.21,68.4,64.5,68.1,10.6,10.6,10.6,8,3
,2026-11-05 08:30:00,2.12,100.0,96.3,102.0,10.6,10.5,10.6,8,3
,2026-11-05 08:30:00,1.6,87.1,85.6,84.4,10.7,10.6,10.6,8,3
,2026-11-05 08:30:00,1.25,69.1,68.1,69.2,10.5,10.5,10.5,8,3
,2026-11-05 08:33:00,1.21,67.5,64.4,67.8,10.6,10.5,10.6,8,3
,2026-11-05 08:33:00,1.53,87.1,85.6,84.4,10.7,10.6,10.7,8,3
,2026-11-05 08:33:00,848.0,47.8,47.8,47.6,10.9,10.9,10.9,8,3
,2026-11-05 08:33:00,2.12,99.1,94.0,100.0,10.5,10.4,10.5,8,3
,2026-11-05 08:33:00,1.26,69.1,69.6,70.9,10.5,10.4,10.5,8,3
,2026-11-05 08:36:00,1.21,67.9,66.6,66.6,10.5,10.4,10.5,8,3
,2026-11-05 08:36:00,1.21,69.7,65.6,69.6,10.6,10.5,10.6,8,3
,2026-11-05 08:36:00,2.03,98.4,95.5,101.0,10.5,10.4,10.5,8,3
,2026-11-05 08:36:00,1.46,86.6,83.8,84.8,10.7,10.6,10.6,8,3
,2026-11-05 08:36:00,742.0,56.6,56.2,56.1,10.8,10.8,10.8,8,3
,2026-11-05 08:39:00,1.22,66.8,64.6,67.6,10.5,10.4,10.5,8,3
,2026-11-05 08:39:00,1.49,86.6,83.8,84.8,10.6,10.6,10.6,8,3
,2026-11-05 08:39:00,1.19,66.9,67.3,66.9,10.5,10.4,10.442,8,3
,2026-11-05 08:39:00,2.02,99.0,94.1,101.0,10.5,10.4,10.442,8,3
,2026-11-05 08:39:00,576.0,56.6,56.2,56.1,10.8,10.8,10.8,8,3
,2026-11-05 08:42:00,1.23,68.2,66.0,65.0,10.7,10.6,10.7,8,3
,2026-11-05 08:42:00,646.0,57.6,57.4,58.1,10.9,10.9,10.9,8,3
,2026-11-05 08:42:00,1.24,66.4,64.0,66.6,10.9,10.9,10.8,8,3
,2026-11-05 08:42:00,2.08,96.5,92.8,99.2,10.9,10.8,10.7,8,3
,2026-11-05 08:42:00,1.39,88.7,85.7,86.5,10.7,10.7,10.7,8,3
,2026-11-05 08:45:00,1.56,88.7,85.7,86.5,10.7,10.7,10.7,8,3
,2026-11-05 08:45:00,1.26,68.0,65.4,66.6,11.1,10.7,10.8,8,3
,2026-11-05 08:45:00,2.1,99.3,94.7,101.0,11.1,11.1,11.1,8,3
,2026-11-05 08:45:00,1.26,66.5,65.2,67.6,11.2,11.1,11.2,8,3
,2026-11-05 08:45:00,573.0,57.6,57.4,58.1,10.9,10.9,10.9,8,3
,2026-11-05 08:48:00,677.0,39.3,38.6,39.1,10.9,10.9,10.9,8,3
,2026-11-05 08:48:00,0.0,12.0,13.184000000000001,12.3,11.2,11.2,11.2,8,3
,2026-11-05 08:48:00,1.49,83.7,81.3,81.6,10.7,10.6,10.6,8,3
,2026-11-05 08:48:00,1.21,67.1,63.9,65.5,11.1,11.0,11.1,8,3
,2026-11-05 08:48:00,0.0,94.2,92.0,97.4,11.1,11.1,11.2,8,3
,2026-11-05 08:51:00,1.64,95.9,93.5,98.5,11.2,11.2,11.2,8,3
,2026-11-05 08:51:00,565.0,36.1,36.0,36.3,10.9,10.9,10.9,8,3
,2026-11-05 08:51:00,0.0,12.0,13.184000000000001,12.3,11.3,11.3,11.2,8,3
,2026-11-05 08:51:00,1.27,65.1,63.1,63.8,11.1,11.0,11.2,8,3
,2026-11-05 08:51:00,1.44,80.9,79.0,77.3,10.7,10.6,10.6,8,3
,2026-11-05 08:54:00,530.0,36.1,36.0,36.3,10.9,10.9,10.9,8,3
,2026-11-05 08:54:00,1.1,59.5,53.4,62.7,11.3,11.3,11.3,8,3
,2026-11-05 08:54:00,1.38,80.9,79.0,77.3,10.7,10.7,10.7,8,3
,2026-11-05 08:54:00,1.27,68.0,66.4,65.8,11.2,11.2,11.2,8,3
,2026-11-05 08:54:00,1.91,93.5,93.1,96.7,11.2,11.2,11.2,8,3
,2026-11-05 08:57:00,2.03,94.2,94.4,97.5,11.2,11.1,11.2,8,3
,2026-11-05 08:57:00,624.0,54.6,54.7,54.6,10.9,10.9,10.9,8,3
,2026-11-05 08:57:00,1.21,66.0,58.6,67.1,11.3,11.2,11.3,8,3
,2026-11-05 08:57:00,1.54,78.6,75.6,75.5,10.7,10.7,10.7,8,3
,2026-11-05 08:57:00,1.23,64.5,64.0,65.2,11.2,11.1,11.2,8,3
,2026-11-05 09:00:00,1.98,89.4,87.7,91.0,11.2,11.1,11.2,9,3
,2026-11-05 09:00:00,1.21,66.8,58.7,66.5,11.2,11.2,11.2,9,3
,2026-11-05 09:00:00,1.54,78.6,75.6,75.5,10.7,10.6,10.6,9,3
,2026-11-05 09:00:00,1.24,65.0,66.6,68.3,11.2,11.1,11.1,9,3
,2026-11-05 09:00:00,938.4799999999996,54.6,54.7,54.6,10.9,10.9,10.9,9,3
,2026-11-05 09:03:00,1.91,91.0,89.1,95.7,11.1,11.1,11.1,9,3
,2026-11-05 09:03:00,1.21,61.5,61.0,62.9,11.1,11.0,11.1,9,3
,2026-11-05 09:03:00,1.44,81.1,78.1,78.9,10.6,10.6,10.6,9,3
,2026-11-05 09:03:00,633.0,42.4,42.6,42.7,10.8,10.8,10.8,9,3
,2026-11-05 09:03:00,1.23,67.2,58.1,67.5,11.2,11.1,11.2,9,3
,2026-11-05 09:06:00,622.0,42.4,42.6,42.7,10.8,10.8,10.8,9,3
,2026-11-05 09:06:00,1.39,81.1,78.1,78.9,10.5,10.5,10.5,9,3
,2026-11-05 09:06:00,1.2,67.1,56.9,68.7,11.1,11.0,11.1,9,3
,2026-11-05 09:06:00,1.91,91.2,91.7,96.7,11.0,10.9,11.0,9,3
,2026-11-05 09:06:00,1.18,62.4,64.0,64.9,11.0,10.9,11.0,9,3
,2026-11-05 09:09:00,1.94,92.0,91.6,96.0,10.9,10.9,10.9,9,3
,2026-11-05 09:09:00,1.18,61.9,64.6,62.4,10.9,10.9,10.9,9,3
,2026-11-05 09:09:00,1.16,65.0,56.5,69.5,11.0,10.9,11.0,9,3
,2026-11-05 09:09:00,1.38,76.2,73.7,73.9,10.5,10.4,10.442,9,3
,2026-11-05 09:09:00,615.0,40.3,40.3,39.7,10.8,10.8,10.8,9,3
,2026-11-05 09:12:00,1.9,89.2,86.8,91.5,10.9,10.9,10.9,9,3
,2026-11-05 09:12:00,1.38,77.8,76.3,75.3,10.5,10.4,10.442,9,3
,2026-11-05 09:12:00,1.13,63.3,54.5,65.3,11.0,11.0,11.0,9,3
,2026-11-05 09:12:00,509.0,37.3,37.4,37.6,10.8,10.8,10.8,9,3
,2026-11-05 09:12:00,1.19,61.9,63.1,63.7,10.9,10.9,10.9,9,3
,2026-11-05 09:15:00,1.44,77.8,76.3,75.3,10.5,10.4,10.442,9,3
,2026-11-05 09:15:00,1.22,63.9,64.6,63.8,10.9,10.9,10.9,9,3
,2026-11-05 09:15:00,1.18,64.7,56.8,68.7,11.0,11.0,11.0,9,3
,2026-11-05 09:15:00,541.0,37.3,37.4,37.6,10.8,10.8,10.8,9,3
,2026-11-05 09:15:00,1.89,88.8,89.1,93.2,11.0,10.9,11.0,9,3
,2026-11-05 09:18:00,1.15,59.5,62.9,62.9,10.9,10.9,10.9,9,3
,2026-11-05 09:18:00,1.87,88.9,88.2,91.7,10.9,10.9,10.9,9,3
,2026-11-05 09:18:00,938.4799999999996,55.6,51.3,54.5,11.0,11.0,11.0,9,3
,2026-11-05 09:18:00,1.4,74.8,74.6,73.2,10.5,10.5,10.5,9,3
,2026-11-05 09:18:00,564.0,40.6,40.1,40.4,10.8,10.8,10.8,9,3
,2026-11-05 09:21:00,1.18,61.0,62.6,62.5,10.9,10.8,10.9,9,3
,2026-11-05 09:21:00,1.87,93.5,91.0,97.4,10.9,10.9,10.9,9,3
,2026-11-05 09:21:00,938.4799999999996,52.0,49.6,54.7,11.0,11.0,11.0,9,3
,2026-11-05 09:21:00,1.54,74.8,74.6,73.2,10.5,10.5,10.5,9,3
,2026-11-05 09:21:00,541.0,31.7,40.1,31.0,10.8,10.8,10.8,9,3
,2026-11-05 09:24:00,1.23,64.6,64.2,66.2,10.9,10.9,11.0,9,3
,2026-11-05 09:24:00,1.83,88.4,87.3,93.8,11.0,10.9,11.0,9,3
,2026-11-05 09:24:00,938.4799999999996,50.2,49.4,52.6,11.1,11.0,11.1,9,3
,2026-11-05 09:24:00,532.0,37.7,37.7,37.3,10.9,10.9,10.9,9,3
,2026-11-05 09:24:00,1.33,78.1,75.7,76.0,10.5,10.5,10.5,9,3
,2026-11-05 09:27:00,1.14,62.3,54.3,66.2,11.0,11.0,11.0,9,3
,2026-11-05 09:27:00,541.0,37.7,37.7,37.3,10.8,10.8,10.8,9,3
,2026-11-05 09:27:00,1.31,78.1,75.7,76.0,10.5,10.5,10.5,9,3
,2026-11-05 09:27:00,1.85,88.8,85.2,91.8,10.9,10.9,10.9,9,3
,2026-11-05 09:27:00,1.21,66.0,64.5,65.0,10.9,10.9,10.9,9,3
,2026-11-05 09:30:00,1.18,63.9,63.0,64.0,10.9,10.8,10.9,9,3
,2026-11-05 09:30:00,1.33,77.4,75.8,76.1,10.5,10.4,10.442,9,3
,2026-11-05 09:30:00,1.82,90.1,86.4,91.9,10.9,10.9,10.9,9,3
,2026-11-05 09:30:00,1.13,61.7,55.1,65.8,11.0,11.0,11.0,9,3
,2026-11-05 09:30:00,917.0,39.4,38.1,39.3,10.8,10.8,10.8,9,3
,2026-11-05 09:33:00,1.33,77.4,75.8,76.1,10.5,10.4,10.442,9,3
,2026-11-05 09:33:00,1.23,67.4,64.2,67.4,10.9,10.8,10.9,9,3
,2026-11-05 09:33:00,496.0,39.4,38.1,56.4,10.8,10.8,10.8,9,3
,2026-11-05 09:33:00,938.4799999999996,51.9,48.8,53.7,11.0,10.9,11.0,9,3
,2026-11-05 09:33:00,1.86,90.8,86.3,91.7,10.9,10.8,10.9,9,3
,2026-11-05 09:36:00,1.41,77.4,75.8,76.1,10.5,10.4,10.442,9,3
,2026-11-05 09:36:00,938.4799999999996,53.2,50.3,54.3,10.9,10.9,10.9,9,3
,2026-11-05 09:36:00,1.27,65.4,65.6,67.3,10.8,10.8,10.8,9,3
,2026-11-05 09:36:00,1.84,90.0,86.4,92.3,10.9,10.8,10.9,9,3
,2026-11-05 09:36:00,339.0,39.4,38.1,29.8,10.8,10.8,10.8,9,3
,2026-11-05 09:39:00,1.14,63.7,57.4,66.8,11.0,11.0,11.0,9,3
,2026-11-05 09:39:00,1.86,88.8,86.4,91.7,10.9,10.9,10.9,9,3
,2026-11-05 09:39:00,1.43,77.4,75.8,64.5,10.5,10.4,10.442,9,3
,2026-11-05 09:39:00,489.0,39.4,38.1,29.8,10.8,10.8,10.8,9,3
,2026-11-05 09:39:00,1.27,72.6,70.6,71.1,10.9,10.8,10.9,9,3
,2026-11-05 09:42:00,1.24,64.8,65.2,65.7,10.9,10.9,10.9,9,3
,2026-11-05 09:42:00,1.17,61.8,56.9,65.7,11.0,11.0,11.0,9,3
,2026-11-05 09:42:00,347.0,35.2,38.1,29.8,10.9,10.9,10.9,9,3
,2026-11-05 09:42:00,1.88,90.2,86.5,92.3,10.9,10.9,10.9,9,3
,2026-11-05 09:42:00,1.33,77.4,75.8,64.5,10.5,10.5,10.5,9,3
,2026-11-05 09:45:00,1.27,66.4,63.8,64.8,10.9,10.9,10.9,9,3
,2026-11-05 09:45:00,1.85,90.2,85.1,91.2,10.9,10.9,10.9,9,3
,2026-11-05 09:45:00,1.17,64.3,58.7,67.4,11.0,11.0,11.0,9,3
,2026-11-05 09:45:00,379.0,44.6,44.5,46.6,10.8,10.8,10.8,9,3
,2026-11-05 09:45:00,1.36,73.7,73.1,71.5,10.5,10.4,10.442,9,3
,2026-11-05 09:48:00,328.0,44.6,44.5,46.6,10.8,10.8,10.8,9,3
,2026-11-05 09:48:00,1.02,55.7,54.5,57.2,11.0,10.9,11.0,9,3
,2026-11-05 09:48:00,1.86,91.3,87.0,92.3,10.9,10.8,10.9,9,3
,2026-11-05 09:48:00,1.15,62.8,61.3,62.4,10.9,10.8,10.9,9,3
,2026-11-05 09:48:00,1.55,73.7,73.1,71.5,10.5,10.4,10.442,9,3
,2026-11-05 09:51:00,1.26,68.9,66.2,68.8,10.8,10.7,10.8,9,3
,2026-11-05 09:51:00,1.51,86.6,86.7,84.6,10.8,10.8,10.8,9,3
,2026-11-05 09:51:00,938.4799999999996,63.5,59.6,55.1,10.9,10.8,10.9,9,3
,2026-11-05 09:51:00,495.0,22.9,23.5,25.5,11.2,11.2,11.2,9,3
,2026-11-05 09:51:00,1.82,89.9,85.5,91.5,10.8,10.7,10.8,9,3
,2026-11-05 09:54:00,1.17,64.7,58.4,68.2,10.9,10.8,10.9,9,3
,2026-11-05 09:54:00,1.18,64.7,64.5,65.2,10.8,10.7,10.8,9,3
,2026-11-05 09:54:00,1.78,90.0,86.6,93.0,10.8,10.8,10.8,9,3
,2026-11-05 09:54:00,1.43,86.6,86.7,90.1,10.8,10.8,10.8,9,3
,2026-11-05 09:54:00,403.0,22.9,23.5,25.5,11.2,11.2,11.2,9,3
,2026-11-05 09:57:00,1.23,67.4,67.2,67.5,10.8,10.8,10.8,9,3
,2026-11-05 09:57:00,1.78,88.2,84.4,91.6,10.8,10.8,10.8,9,3
,2026-11-05 09:57:00,1.5,86.6,86.7,90.1,10.8,10.8,10.8,9,3
,2026-11-05 09:57:00,1.0,52.8,53.8,55.3,10.9,10.9,10.9,9,3
,2026-11-05 09:57:00,399.0,22.9,23.5,25.5,11.1,11.1,11.1,9,3
,2026-11-05 10:00:00,385.0,21.6,22.3,23.4,11.0,11.0,11.0,10,3
,2026-11-05 10:00:00,1.2,64.7,64.6,65.7,10.7,10.7,10.7,10,3
,2026-11-05 10:00:00,1.75,89.4,86.0,90.0,10.7,10.6,10.8,10,3
,2026-11-05 10:00:00,1.44,78.1,78.1,76.7,10.8,10.7,10.7,10,3
,2026-11-05 10:00:00,1.01,53.2,53.2,56.6,10.8,10.7,10.8,10,3
,2026-11-05 10:03:00,383.0,32.7,32.4,34.2,11.0,11.0,11.0,10,3
,2026-11-05 10:03:00,938.4799999999996,53.1,53.4,57.9,10.8,10.8,10.8,10,3
,2026-11-05 10:03:00,1.18,64.2,64.4,64.1,10.7,10.7,10.7,10,3
,2026-11-05 10:03:00,1.77,86.8,83.5,86.7,10.8,10.7,10.7,10,3
,2026-11-05 10:03:00,1.38,77.4,77.3,77.2,10.8,10.7,10.7,10,3
,2026-11-05 10:06:00,1.21,64.9,66.0,65.6,10.6,10.6,10.6,10,3
,2026-11-05 10:06:00,1.75,89.4,84.7,91.6,10.7,10.6,10.7,10,3
,2026-11-05 10:06:00,938.4799999999996,52.6,50.7,53.7,10.7,10.7,10.7,10,3
,2026-11-05 10:06:00,290.0,21.5,21.0,22.5,10.9,11.0,10.9,10,3
